Time	ahCharged	ahDischargedLead	ahDischargedLithium	batteryVoltage	cardNo	hm0	hm0lf	hmax	hmean	hs	hs1max	latitude	longitude	m0	m1	m2	m4	mdir	qp	rb	s1hmax	s1max	s1mean	s2	s3	sfp	sigs1	sm02	sprtp	thhf	thlf	thmax	thtp	tl	tm01	tm02	tm24	tmm10	tmm20	tp	tzD
Time	ahCharged	ahDischargedLead	ahDischargedLithium	batteryVoltage	cardNo	hm0	hm0lf	hmax	hmean	hs	hs1max	latitude	longitude	m0	m1	m2	m4	mdir	qp	rb	s1hmax	s1max	s1mean	s2	s3	sfp	sigs1	sm02	sprtp	thhf	thlf	thmax	thtp	tl	tm01	tm02	tm24	tmm10	tmm20	tp	tzD
12-Jul-2011 02:30:00	0.000000	 0.328130	15.014650	12.553710	 1.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	50.305790	-5.670010	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
12-Jul-2011 03:00:00	0.000000	 0.328130	15.014650	12.553710	 1.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	50.305020	-5.671080	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
12-Jul-2011 03:30:00	0.000000	  0.328130	 15.014650	 12.553710	  1.000000	  0.781250	  0.234380	  1.250000	  0.390630	  0.625000	  0.546880	 50.305020	 -5.671230	  0.000000	  0.009770	  0.001950	  0.000200	317.812500	  1.582030	  0.308440	  0.014840	  0.067970	  0.010940	  0.010160	  0.006250	  1.562500	  0.009770	  0.027340	 77.343750	 35.156250	  9.843750	  7.265630	215.156250	  2.441410	  4.980470	  4.296880	  3.027340	  8.593750	 10.937500	 20.117190	  6.328130
12-Jul-2011 04:00:00	0.000000	  0.328130	 15.014650	 12.553710	  1.000000	  0.781250	  0.234380	  1.250000	  0.390630	  0.625000	  0.546880	 50.305020	 -5.671230	  0.000000	  0.009770	  0.001950	  0.000200	317.812500	  1.582030	  0.308440	  0.014840	  0.067970	  0.010940	  0.010160	  0.006250	  1.562500	  0.009770	  0.027340	 77.343750	 35.156250	  9.843750	  7.265630	215.156250	  2.441410	  4.980470	  4.296880	  3.027340	  8.593750	 10.937500	 20.117190	  6.328130
12-Jul-2011 04:30:00	0.000000	  0.312500	 15.014650	 12.539060	  1.000000	  0.625000	  0.078130	  0.937500	  0.390630	  0.546880	  0.390630	 50.305020	 -5.671390	  0.000000	  0.009770	  0.001950	  0.000200	331.875000	  1.582030	  0.435120	  0.012500	  0.078520	  0.010160	  0.009380	  0.007030	  0.000000	  0.009770	  0.028910	 79.101560	 21.093750	 85.781250	  6.914060	268.593750	  2.246090	  4.296880	  3.808590	  2.929690	  6.250000	  8.007810	 21.582030	  6.328130
12-Jul-2011 05:00:00	0.000000	  0.312500	 15.014650	 12.539060	  1.000000	  0.625000	  0.078130	  0.937500	  0.390630	  0.546880	  0.390630	 50.305480	 -5.670620	  0.000000	  0.009770	  0.001950	  0.000200	331.875000	  1.582030	  0.435120	  0.012500	  0.078520	  0.010160	  0.009380	  0.007030	  0.000000	  0.009770	  0.028910	 79.101560	 21.093750	 85.781250	  6.914060	268.593750	  2.246090	  4.296880	  3.808590	  2.929690	  6.250000	  8.007810	 21.582030	  6.328130
12-Jul-2011 05:30:00	0.000000	  0.250000	 15.106200	 12.553710	  1.000000	  0.625000	  0.078130	  0.937500	  0.390630	  0.546880	  0.546880	 50.305180	 -5.671690	  0.000000	  0.009770	  0.001950	  0.000200	327.656250	  1.406250	  0.468160	  0.003910	  0.067970	  0.008590	  0.008590	  0.006250	  0.000000	  0.007810	  0.028120	 49.921880	 29.531250	216.562500	 11.835940	251.718750	  2.246090	  4.199220	  3.808590	  2.832030	  5.957030	  7.421880	  6.835940	  6.562500
12-Jul-2011 06:00:00	0.000000	  0.250000	 15.106200	 12.553710	  1.000000	  0.625000	  0.078130	  0.937500	  0.390630	  0.546880	  0.546880	 50.305020	 -5.671390	  0.000000	  0.009770	  0.001950	  0.000200	327.656250	  1.406250	  0.468160	  0.003910	  0.067970	  0.008590	  0.008590	  0.006250	  0.000000	  0.007810	  0.028120	 49.921880	 29.531250	216.562500	 11.835940	251.718750	  2.246090	  4.199220	  3.808590	  2.832030	  5.957030	  7.421880	  6.835940	  6.562500
12-Jul-2011 06:30:00	0.011720	  0.156250	 15.106200	 12.612300	  1.000000	  0.703130	  0.156250	  0.781250	  0.390630	  0.546880	  0.546880	 50.304870	 -5.671390	  0.000000	  0.009770	  0.001950	  0.000290	344.531250	  1.289060	  0.455310	  0.009380	  0.031640	  0.008590	  0.008590	  0.004690	  0.000000	  0.005860	  0.029690	 76.992190	 32.343750	272.812500	  7.500000	274.218750	  2.148440	  4.394530	  3.808590	  2.734380	  7.421880	  9.765630	 22.753910	  6.562500
12-Jul-2011 07:00:00	0.011720	  0.156250	 15.106200	 12.612300	  1.000000	  0.703130	  0.156250	  0.781250	  0.390630	  0.546880	  0.546880	 50.305020	 -5.671390	  0.000000	  0.009770	  0.001950	  0.000290	344.531250	  1.289060	  0.455310	  0.009380	  0.031640	  0.008590	  0.008590	  0.004690	  0.000000	  0.005860	  0.029690	 76.992190	 32.343750	272.812500	  7.500000	274.218750	  2.148440	  4.394530	  3.808590	  2.734380	  7.421880	  9.765630	 22.753910	  6.562500
12-Jul-2011 07:30:00	0.140630	  0.015630	 15.106200	 12.788090	  1.000000	  0.625000	  0.078130	  0.937500	  0.390630	  0.546880	  0.312500	 50.305020	 -5.671540	  0.000000	  0.009770	  0.001950	  0.000290	333.281250	  1.289060	  0.455310	  0.006250	  0.050390	  0.007810	  0.007810	  0.005470	  0.000000	  0.005860	  0.031250	 55.898440	 32.343750	253.125000	 10.078130	250.312500	  2.148440	  4.003910	  3.613280	  2.734380	  5.468750	  6.640630	  7.031250	  6.562500
12-Jul-2011 08:00:00	0.140630	  0.015630	 15.106200	 12.788090	  1.000000	  0.625000	  0.078130	  0.937500	  0.390630	  0.546880	  0.312500	 50.305180	 -5.671840	  0.000000	  0.009770	  0.001950	  0.000290	333.281250	  1.289060	  0.455310	  0.006250	  0.050390	  0.007810	  0.007810	  0.005470	  0.000000	  0.005860	  0.031250	 55.898440	 32.343750	253.125000	 10.078130	250.312500	  2.148440	  4.003910	  3.613280	  2.734380	  5.468750	  6.640630	  7.031250	  6.562500
12-Jul-2011 08:30:00	0.281250	  0.015630	 15.106200	 12.890630	  1.000000	  0.625000	  0.156250	  0.937500	  0.390630	  0.546880	  0.625000	 50.305630	 -5.671230	  0.000000	  0.009770	  0.001950	  0.000290	337.500000	  1.230470	  0.455310	  0.009380	  0.049220	  0.008590	  0.008590	  0.007030	  0.000000	  0.007810	  0.032810	 49.218750	 30.937500	115.312500	  8.320310	264.375000	  2.148440	  3.906250	  3.515630	  2.734380	  5.664060	  7.128910	  7.324220	  6.328130
12-Jul-2011 09:00:00	0.281250	  0.015630	 15.106200	 12.890630	  1.000000	  0.625000	  0.156250	  0.937500	  0.390630	  0.546880	  0.625000	 50.305480	 -5.671540	  0.000000	  0.009770	  0.001950	  0.000290	337.500000	  1.230470	  0.455310	  0.009380	  0.049220	  0.008590	  0.008590	  0.007030	  0.000000	  0.007810	  0.032810	 49.218750	 30.937500	115.312500	  8.320310	264.375000	  2.148440	  3.906250	  3.515630	  2.734380	  5.664060	  7.128910	  7.324220	  6.328130
12-Jul-2011 09:30:00	0.316410	  0.015630	 15.106200	 12.905270	  1.000000	  0.781250	  0.156250	  1.093750	  0.390630	  0.625000	  0.625000	 50.305630	 -5.671690	  0.000000	  0.009770	  0.001950	  0.000290	 37.968750	  1.757810	  0.324960	  0.002340	  0.043360	  0.010940	  0.010160	  0.004690	  1.562500	  0.009770	  0.028120	 78.398440	 25.312500	337.500000	 16.523440	 94.218750	  2.343750	  4.882810	  4.101560	  2.832030	  9.179690	 11.816410	 24.902340	  6.210940
12-Jul-2011 10:00:00	0.316410	  0.015630	 15.106200	 12.905270	  1.000000	  0.781250	  0.156250	  1.093750	  0.390630	  0.625000	  0.625000	 50.306240	 -5.670010	  0.000000	  0.009770	  0.001950	  0.000290	 37.968750	  1.757810	  0.324960	  0.002340	  0.043360	  0.010940	  0.010160	  0.004690	  1.562500	  0.009770	  0.028120	 78.398440	 25.312500	337.500000	 16.523440	 94.218750	  2.343750	  4.882810	  4.101560	  2.832030	  9.179690	 11.816410	 24.902340	  6.210940
12-Jul-2011 10:30:00	0.105470	  0.015630	 15.106200	 12.788090	  1.000000	  0.859380	  0.156250	  1.250000	  0.468750	  0.625000	  0.312500	 50.306240	 -5.669710	  0.000000	  0.009770	  0.001950	  0.000200	357.187500	  1.582030	  0.264380	  0.003130	  0.062110	  0.012500	  0.010940	  0.005470	  1.562500	  0.009770	  0.026560	 77.695310	 22.500000	324.843750	 16.992190	340.312500	  2.539060	  5.273440	  4.492190	  3.125000	  9.960940	 12.890630	 24.414060	  6.210940
12-Jul-2011 11:00:00	0.105470	  0.015630	 15.106200	 12.788090	  1.000000	  0.859380	  0.156250	  1.250000	  0.468750	  0.625000	  0.312500	 50.306240	 -5.669560	  0.000000	  0.009770	  0.001950	  0.000200	357.187500	  1.582030	  0.264380	  0.003130	  0.062110	  0.012500	  0.010940	  0.005470	  1.562500	  0.009770	  0.026560	 77.695310	 22.500000	324.843750	 16.992190	340.312500	  2.539060	  5.273440	  4.492190	  3.125000	  9.960940	 12.890630	 24.414060	  6.210940
12-Jul-2011 11:30:00	0.000000	  0.093750	 15.106200	 12.685550	  1.000000	  0.781250	  0.078130	  1.093750	  0.390630	  0.625000	  0.468750	 50.306240	 -5.669560	  0.000000	  0.009770	  0.001950	  0.000200	358.593750	  2.285160	  0.319450	  0.039060	  0.043360	  0.012500	  0.014060	  0.011720	  0.000000	  0.007810	  0.029690	 27.421880	 37.968750	302.343750	  4.335940	  9.843750	  2.636720	  4.296880	  4.003910	  3.417970	  5.371090	  6.542970	  4.199220	  5.273440
12-Jul-2011 12:00:00	0.000000	  0.093750	 15.106200	 12.685550	  1.000000	  0.781250	  0.078130	  1.093750	  0.390630	  0.625000	  0.468750	 50.305940	 -5.669400	  0.000000	  0.009770	  0.001950	  0.000200	358.593750	  2.285160	  0.319450	  0.039060	  0.043360	  0.012500	  0.014060	  0.011720	  0.000000	  0.007810	  0.029690	 27.421880	 37.968750	302.343750	  4.335940	  9.843750	  2.636720	  4.296880	  4.003910	  3.417970	  5.371090	  6.542970	  4.199220	  5.273440
12-Jul-2011 12:30:00	0.105470	  0.093750	 15.197750	 12.963870	  1.000000	  0.703130	  0.078130	  1.250000	  0.390630	  0.546880	  0.703130	 50.307010	 -5.669710	  0.000000	  0.009770	  0.001950	  0.000100	354.375000	  2.578130	  0.295590	  0.029690	  0.031640	  0.010940	  0.011720	  0.011720	  0.000000	  0.005860	  0.025000	 51.679690	350.156250	298.125000	  5.039060	345.937500	  2.832030	  4.394530	  4.199220	  3.515630	  5.273440	  6.152340	  4.296880	  5.507810
12-Jul-2011 13:00:00	0.105470	  0.093750	 15.197750	 12.963870	  1.000000	  0.703130	  0.078130	  1.250000	  0.390630	  0.546880	  0.703130	 50.306240	 -5.669400	  0.000000	  0.009770	  0.001950	  0.000100	354.375000	  2.578130	  0.295590	  0.029690	  0.031640	  0.010940	  0.011720	  0.011720	  0.000000	  0.005860	  0.025000	 51.679690	350.156250	298.125000	  5.039060	345.937500	  2.832030	  4.394530	  4.199220	  3.515630	  5.273440	  6.152340	  4.296880	  5.507810
12-Jul-2011 13:30:00	0.527340	  0.015630	 15.197750	 12.993160	  1.000000	  0.703130	  0.078130	  1.093750	  0.468750	  0.625000	  0.781250	 50.305480	 -5.669100	  0.000000	  0.009770	  0.001950	  0.000200	357.187500	  2.578130	  0.236840	  0.017190	  0.031640	  0.010940	  0.012500	  0.012500	  0.000000	  0.005860	  0.026560	 44.648440	348.750000	102.656250	  6.210940	343.125000	  2.734380	  4.394530	  4.199220	  3.515630	  5.078130	  5.761720	  4.882810	  5.625000
12-Jul-2011 14:00:00	0.527340	  0.015630	 15.197750	 12.993160	  1.000000	  0.703130	  0.078130	  1.093750	  0.468750	  0.625000	  0.781250	 50.306400	 -5.669400	  0.000000	  0.009770	  0.001950	  0.000200	357.187500	  2.578130	  0.236840	  0.017190	  0.031640	  0.010940	  0.012500	  0.012500	  0.000000	  0.005860	  0.026560	 44.648440	348.750000	102.656250	  6.210940	343.125000	  2.734380	  4.394530	  4.199220	  3.515630	  5.078130	  5.761720	  4.882810	  5.625000
12-Jul-2011 14:30:00	0.832030	  0.015630	 15.197750	 13.315430	  1.000000	  0.859380	  0.078130	  1.406250	  0.468750	  0.703130	  1.015630	 50.306240	 -5.669560	  0.000000	  0.009770	  0.001950	  0.000200	  8.437500	  2.636720	  0.246020	  0.038280	  0.039840	  0.012500	  0.015630	  0.014840	  1.562500	  0.007810	  0.028910	 53.085940	 29.531250	181.406250	  4.687500	 14.062500	  2.734380	  4.589840	  4.296880	  3.515630	  5.664060	  6.933590	  4.882810	  5.507810
12-Jul-2011 15:00:00	0.832030	  0.015630	 15.197750	 13.315430	  1.000000	  0.859380	  0.078130	  1.406250	  0.468750	  0.703130	  1.015630	 50.306090	 -5.669560	  0.000000	  0.009770	  0.001950	  0.000200	  8.437500	  2.636720	  0.246020	  0.038280	  0.039840	  0.012500	  0.015630	  0.014840	  1.562500	  0.007810	  0.028910	 53.085940	 29.531250	181.406250	  4.687500	 14.062500	  2.734380	  4.589840	  4.296880	  3.515630	  5.664060	  6.933590	  4.882810	  5.507810
12-Jul-2011 15:30:00	0.644530	  0.015630	 15.197750	 13.125000	  1.000000	  0.937500	  0.156250	  1.718750	  0.546880	  0.781250	  0.781250	 50.305630	 -5.670170	  0.097660	  0.009770	  0.002930	  0.000200	358.593750	  1.992190	  0.269880	  0.036720	  0.043360	  0.014060	  0.017190	  0.015630	  1.562500	  0.007810	  0.031250	 34.804690	 25.312500	357.187500	  5.390630	  7.031250	  2.636720	  4.589840	  4.296880	  3.417970	  5.761720	  7.031250	  4.589840	  5.390630
12-Jul-2011 16:00:00	0.644530	  0.015630	 15.197750	 13.125000	  1.000000	  0.937500	  0.156250	  1.718750	  0.546880	  0.781250	  0.781250	 50.305480	 -5.671390	  0.097660	  0.009770	  0.002930	  0.000200	358.593750	  1.992190	  0.269880	  0.036720	  0.043360	  0.014060	  0.017190	  0.015630	  1.562500	  0.007810	  0.031250	 34.804690	 25.312500	357.187500	  5.390630	  7.031250	  2.636720	  4.589840	  4.296880	  3.417970	  5.761720	  7.031250	  4.589840	  5.390630
12-Jul-2011 16:30:00	0.562500	  0.046880	 15.197750	 13.110350	  1.000000	  1.015630	  0.156250	  1.250000	  0.546880	  0.859380	  0.312500	 50.305020	 -5.671390	  0.097660	  0.009770	  0.002930	  0.000290	350.156250	  1.699220	  0.225820	  0.002340	  0.049220	  0.013280	  0.014840	  0.010160	  1.562500	  0.009770	  0.030470	 76.992190	 25.312500	305.156250	 18.281250	 26.718750	  2.539060	  5.273440	  4.589840	  3.222660	  8.593750	 11.035160	 22.753910	  5.976560
12-Jul-2011 17:00:00	0.562500	  0.046880	 15.197750	 13.110350	  1.000000	  1.015630	  0.156250	  1.250000	  0.546880	  0.859380	  0.312500	 50.305020	 -5.671390	  0.097660	  0.009770	  0.002930	  0.000290	350.156250	  1.699220	  0.225820	  0.002340	  0.049220	  0.013280	  0.014840	  0.010160	  1.562500	  0.009770	  0.030470	 76.992190	 25.312500	305.156250	 18.281250	 26.718750	  2.539060	  5.273440	  4.589840	  3.222660	  8.593750	 11.035160	 22.753910	  5.976560
12-Jul-2011 17:30:00	0.503910	  0.093750	 15.197750	 13.725590	  1.000000	  0.937500	  0.234380	  1.406250	  0.468750	  0.781250	  0.312500	 50.305020	 -5.671540	  0.097660	  0.009770	  0.002930	  0.000290	355.781250	  1.289060	  0.317620	  0.006250	  0.045700	  0.012500	  0.013280	  0.008590	  1.562500	  0.007810	  0.032810	 79.101560	 14.062500	313.593750	 12.070310	129.375000	  2.343750	  4.882810	  4.296880	  3.027340	  8.007810	 10.351560	 23.828130	  5.859380
12-Jul-2011 18:00:00	0.503910	  0.093750	 15.197750	 13.725590	  1.000000	  0.937500	  0.234380	  1.406250	  0.468750	  0.781250	  0.312500	 50.305180	 -5.671390	  0.097660	  0.009770	  0.002930	  0.000290	355.781250	  1.289060	  0.317620	  0.006250	  0.045700	  0.012500	  0.013280	  0.008590	  1.562500	  0.007810	  0.032810	 79.101560	 14.062500	313.593750	 12.070310	129.375000	  2.343750	  4.882810	  4.296880	  3.027340	  8.007810	 10.351560	 23.828130	  5.859380
12-Jul-2011 18:30:00	0.410160	  0.078130	 15.197750	 13.740230	  1.000000	  0.859380	  0.156250	  1.250000	  0.468750	  0.703130	  0.546880	 50.305180	 -5.671540	  0.000000	  0.009770	  0.002930	  0.000290	355.781250	  1.640630	  0.301090	  0.014840	  0.050390	  0.013280	  0.014060	  0.009380	  1.562500	  0.009770	  0.032810	 67.851560	  5.625000	 39.375000	  7.265630	285.468750	  2.343750	  4.687500	  4.101560	  3.027340	  6.835940	  8.691410	 11.914060	  5.742190
12-Jul-2011 19:00:00	0.410160	  0.078130	 15.197750	 13.740230	  1.000000	  0.859380	  0.156250	  1.250000	  0.468750	  0.703130	  0.546880	 50.305020	 -5.671390	  0.000000	  0.009770	  0.002930	  0.000290	355.781250	  1.640630	  0.301090	  0.014840	  0.050390	  0.013280	  0.014060	  0.009380	  1.562500	  0.009770	  0.032810	 67.851560	  5.625000	 39.375000	  7.265630	285.468750	  2.343750	  4.687500	  4.101560	  3.027340	  6.835940	  8.691410	 11.914060	  5.742190
12-Jul-2011 19:30:00	0.070310	  0.078130	 15.197750	 12.744140	  1.000000	  0.859380	  0.312500	  1.250000	  0.468750	  0.703130	  0.312500	 50.305020	 -5.671390	  0.097660	  0.009770	  0.002930	  0.000290	 21.093750	  1.289060	  0.418590	  0.028910	  0.050390	  0.013280	  0.014840	  0.010160	  0.000000	  0.009770	  0.033590	 71.015630	 16.875000	181.406250	  5.156250	227.812500	  2.343750	  4.687500	  4.101560	  3.027340	  7.031250	  8.789060	 11.718750	  5.507810
12-Jul-2011 20:00:00	0.070310	  0.078130	 15.197750	 12.744140	  1.000000	  0.859380	  0.312500	  1.250000	  0.468750	  0.703130	  0.312500	 50.305020	 -5.671390	  0.097660	  0.009770	  0.002930	  0.000290	 21.093750	  1.289060	  0.418590	  0.028910	  0.050390	  0.013280	  0.014840	  0.010160	  0.000000	  0.009770	  0.033590	 71.015630	 16.875000	181.406250	  5.156250	227.812500	  2.343750	  4.687500	  4.101560	  3.027340	  7.031250	  8.789060	 11.718750	  5.507810
12-Jul-2011 20:30:00	0.000000	  0.281250	 15.197750	 12.641600	  1.000000	  0.937500	  0.234380	  1.562500	  0.468750	  0.703130	  0.546880	 50.305180	 -5.671540	  0.097660	  0.009770	  0.002930	  0.000290	354.375000	  1.230470	  0.341480	  0.004690	  0.053910	  0.013280	  0.014060	  0.008590	  1.562500	  0.009770	  0.031250	 74.179690	 12.656250	203.906250	 14.882810	178.593750	  2.343750	  4.980470	  4.296880	  3.027340	  7.910160	  9.960940	 20.898440	  5.742190
12-Jul-2011 21:00:00	0.000000	  0.281250	 15.197750	 12.641600	  1.000000	  0.937500	  0.234380	  1.562500	  0.468750	  0.703130	  0.546880	 50.305330	 -5.671540	  0.097660	  0.009770	  0.002930	  0.000290	354.375000	  1.230470	  0.341480	  0.004690	  0.053910	  0.013280	  0.014060	  0.008590	  1.562500	  0.009770	  0.031250	 74.179690	 12.656250	203.906250	 14.882810	178.593750	  2.343750	  4.980470	  4.296880	  3.027340	  7.910160	  9.960940	 20.898440	  5.742190
12-Jul-2011 21:30:00	0.000000	  0.328130	 15.289310	 12.597660	  1.000000	  0.781250	  0.078130	  1.093750	  0.468750	  0.703130	  0.390630	 50.305630	 -5.671540	  0.000000	  0.009770	  0.001950	  0.000200	344.531250	  1.523440	  0.295590	  0.033590	  0.059770	  0.012500	  0.012500	  0.008590	  1.562500	  0.009770	  0.029690	 61.875000	 26.718750	 14.062500	  4.687500	260.156250	  2.441410	  4.687500	  4.199220	  3.125000	  6.640630	  8.105470	 11.914060	  5.859380
12-Jul-2011 22:00:00	0.000000	  0.328130	 15.289310	 12.597660	  1.000000	  0.781250	  0.078130	  1.093750	  0.468750	  0.703130	  0.390630	 50.306400	 -5.671390	  0.000000	  0.009770	  0.001950	  0.000200	344.531250	  1.523440	  0.295590	  0.033590	  0.059770	  0.012500	  0.012500	  0.008590	  1.562500	  0.009770	  0.029690	 61.875000	 26.718750	 14.062500	  4.687500	260.156250	  2.441410	  4.687500	  4.199220	  3.125000	  6.640630	  8.105470	 11.914060	  5.859380
12-Jul-2011 22:30:00	0.000000	  0.328130	 15.289310	 12.583010	  1.000000	  0.859380	  0.234380	  1.093750	  0.468750	  0.781250	  0.156250	 50.306240	 -5.669710	  0.000000	  0.009770	  0.001950	  0.000200	  2.812500	  1.464840	  0.255200	  0.003910	  0.042190	  0.010160	  0.010940	  0.006250	  1.562500	  0.007810	  0.021870	 63.984380	 35.156250	  4.218750	 13.476560	307.968750	  2.734380	  5.957030	  4.980470	  3.320310	  9.179690	 10.937500	 11.816410	  6.796880
12-Jul-2011 23:00:00	0.000000	  0.328130	 15.289310	 12.583010	  1.000000	  0.859380	  0.234380	  1.093750	  0.468750	  0.781250	  0.156250	 50.306240	 -5.669560	  0.000000	  0.009770	  0.001950	  0.000200	  2.812500	  1.464840	  0.255200	  0.003910	  0.042190	  0.010160	  0.010940	  0.006250	  1.562500	  0.007810	  0.021870	 63.984380	 35.156250	  4.218750	 13.476560	307.968750	  2.734380	  5.957030	  4.980470	  3.320310	  9.179690	 10.937500	 11.816410	  6.796880
12-Jul-2011 23:30:00	0.000000	  0.328130	 15.289310	 12.597660	  1.000000	  0.781250	  0.078130	  1.093750	  0.468750	  0.703130	  0.468750	 50.306090	 -5.668950	  0.000000	  0.009770	  0.001950	  0.000200	340.312500	  1.933590	  0.203790	  0.032030	  0.042190	  0.010160	  0.010940	  0.007810	  1.562500	  0.007810	  0.023440	 38.671880	340.312500	320.625000	  4.687500	291.093750	  2.734380	  5.273440	  4.687500	  3.417970	  6.933590	  7.910160	 11.621090	  6.210940
13-Jul-2011 00:00:00	0.000000	  0.328130	 15.289310	 12.597660	  1.000000	  0.781250	  0.078130	  1.093750	  0.468750	  0.703130	  0.468750	 50.306240	 -5.669400	  0.000000	  0.009770	  0.001950	  0.000200	340.312500	  1.933590	  0.203790	  0.032030	  0.042190	  0.010160	  0.010940	  0.007810	  1.562500	  0.007810	  0.023440	 38.671880	340.312500	320.625000	  4.687500	291.093750	  2.734380	  5.273440	  4.687500	  3.417970	  6.933590	  7.910160	 11.621090	  6.210940
13-Jul-2011 00:30:00	0.000000	  0.328130	 15.289310	 12.568360	  1.000000	  0.781250	  0.078130	  0.937500	  0.468750	  0.703130	  0.156250	 50.306240	 -5.669400	  0.000000	  0.009770	  0.001950	  0.000100	331.875000	  2.226560	  0.189100	  0.003130	  0.042190	  0.009380	  0.009380	  0.007030	  1.562500	  0.005860	  0.021090	 55.195310	336.093750	116.718750	 13.828130	288.281250	  2.734380	  5.273440	  4.785160	  3.417970	  7.031250	  8.105470	 11.621090	  6.796880
13-Jul-2011 01:00:00	0.000000	  0.328130	 15.289310	 12.568360	  1.000000	  0.781250	  0.078130	  0.937500	  0.468750	  0.703130	  0.156250	 50.306240	 -5.669400	  0.000000	  0.009770	  0.001950	  0.000100	331.875000	  2.226560	  0.189100	  0.003130	  0.042190	  0.009380	  0.009380	  0.007030	  1.562500	  0.005860	  0.021090	 55.195310	336.093750	116.718750	 13.828130	288.281250	  2.734380	  5.273440	  4.785160	  3.417970	  7.031250	  8.105470	 11.621090	  6.796880
13-Jul-2011 01:30:00	0.000000	  0.328130	 15.289310	 12.553710	  1.000000	  0.859380	  0.078130	  1.250000	  0.546880	  0.781250	  0.234380	 50.306240	 -5.669400	  0.000000	  0.009770	  0.001950	  0.000200	324.843750	  2.578130	  0.150550	  0.012500	  0.053910	  0.010160	  0.011720	  0.007030	  1.562500	  0.007810	  0.021870	 42.890630	348.750000	340.312500	  8.203130	296.718750	  2.929690	  5.664060	  4.980470	  3.515630	  7.421880	  8.398440	 11.230470	  6.562500
13-Jul-2011 02:00:00	0.000000	  0.328130	 15.289310	 12.553710	  1.000000	  0.859380	  0.078130	  1.250000	  0.546880	  0.781250	  0.234380	 50.306240	 -5.669400	  0.000000	  0.009770	  0.001950	  0.000200	324.843750	  2.578130	  0.150550	  0.012500	  0.053910	  0.010160	  0.011720	  0.007030	  1.562500	  0.007810	  0.021870	 42.890630	348.750000	340.312500	  8.203130	296.718750	  2.929690	  5.664060	  4.980470	  3.515630	  7.421880	  8.398440	 11.230470	  6.562500
13-Jul-2011 02:30:00	0.000000	  0.328130	 15.289310	 12.524410	  1.000000	  0.781250	  0.078130	  1.093750	  0.468750	  0.625000	  0.312500	 50.306090	 -5.669400	  0.000000	  0.009770	  0.001950	  0.000200	323.437500	  1.992190	  0.220310	  0.003910	  0.042190	  0.010940	  0.011720	  0.007030	  1.562500	  0.007810	  0.025000	 47.460940	358.593750	 95.625000	 12.421880	277.031250	  2.636720	  4.882810	  4.394530	  3.320310	  6.640630	  7.812500	 11.132810	  6.093750
13-Jul-2011 03:00:00	0.000000	  0.328130	 15.289310	 12.524410	  1.000000	  0.781250	  0.078130	  1.093750	  0.468750	  0.625000	  0.312500	 50.306090	 -5.669400	  0.000000	  0.009770	  0.001950	  0.000200	323.437500	  1.992190	  0.220310	  0.003910	  0.042190	  0.010940	  0.011720	  0.007030	  1.562500	  0.007810	  0.025000	 47.460940	358.593750	 95.625000	 12.421880	277.031250	  2.636720	  4.882810	  4.394530	  3.320310	  6.640630	  7.812500	 11.132810	  6.093750
13-Jul-2011 03:30:00	0.000000	  0.328130	 15.289310	 12.495120	  1.000000	  0.781250	  0.156250	  1.250000	  0.468750	  0.703130	  0.703130	 50.305940	 -5.669400	  0.000000	  0.009770	  0.001950	  0.000200	329.062500	  1.757810	  0.383710	  0.007030	  0.059770	  0.011720	  0.011720	  0.006250	  1.562500	  0.007810	  0.025000	 53.789060	355.781250	344.531250	 10.312500	281.250000	  2.539060	  5.078130	  4.492190	  3.222660	  7.519530	  9.277340	 10.937500	  6.210940
13-Jul-2011 04:00:00	0.000000	  0.328130	 15.289310	 12.495120	  1.000000	  0.781250	  0.156250	  1.250000	  0.468750	  0.703130	  0.703130	 50.305480	 -5.669560	  0.000000	  0.009770	  0.001950	  0.000200	329.062500	  1.757810	  0.383710	  0.007030	  0.059770	  0.011720	  0.011720	  0.006250	  1.562500	  0.007810	  0.025000	 53.789060	355.781250	344.531250	 10.312500	281.250000	  2.539060	  5.078130	  4.492190	  3.222660	  7.519530	  9.277340	 10.937500	  6.210940
