Time	ahCharged	ahDischargedLead	ahDischargedLithium	batteryVoltage	cardNo	hm0	hm0lf	hmax	hmean	hs	hs1max	latitude	longitude	m0	m1	m2	m4	mdir	qp	rb	s1hmax	s1max	s1mean	s2	s3	sfp	sigs1	sm02	sprtp	thhf	thlf	thmax	thtp	tl	tm01	tm02	tm24	tmm10	tmm20	tp	ts	tuB
Time	ahCharged	ahDischargedLead	ahDischargedLithium	batteryVoltage	cardNo	hm0	hm0lf	hmax	hmean	hs	hs1max	latitude	longitude	m0	m1	m2	m4	mdir	qp	rb	s1hmax	s1max	s1mean	s2	s3	sfp	sigs1	sm02	sprtp	thhf	thlf	thmax	thtp	tl	tm01	tm02	tm24	tmm10	tmm20	tp	ts	tuB
14-Oct-2009 11:30:00	0.082030	  0.093750	  0.457760	 13.051760	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.166170	 -5.124510	  0.000000	  0.000000	  0.000000	  0.000000	208.125000	  0.996090	  0.067930	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 78.398440	120.937500	101.250000	  0.000000	281.250000	  3.906250	  9.472660	  7.910160	  4.296880	 12.988280	 14.648440	 24.902340	  0.000000	 24.218750
14-Oct-2009 12:00:00	0.082030	  0.093750	  0.457760	 13.051760	  1.000000	  0.078130	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.166930	 -5.123750	  0.000000	  0.000000	  0.000000	  0.000000	282.656250	  1.289060	  0.020200	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 71.367190	312.187500	286.875000	  0.000000	279.843750	  6.542970	 15.039060	 12.597660	  5.761720	 18.066410	 18.847660	 24.902340	  0.000000	 24.414060
14-Oct-2009 12:30:00	0.035160	  0.093750	  0.457760	 12.978520	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.166780	 -5.122830	  0.000000	  0.000000	  0.000000	  0.000000	 18.281250	  1.289060	  0.091800	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 78.750000	 56.250000	310.781250	  0.000000	327.656250	  5.664060	 11.914060	 10.058590	  4.980470	 15.234380	 16.406250	 24.902340	  0.000000	 24.023440
14-Oct-2009 13:00:00	0.035160	  0.093750	  0.457760	 12.978520	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.165250	 -5.121150	  0.000000	  0.000000	  0.000000	  0.000000	150.468750	  0.937500	  0.161560	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 79.453130	  8.437500	172.968750	  0.000000	127.968750	  4.394530	  9.082030	  7.714840	  4.296880	 12.402340	 13.964840	 22.265630	  0.000000	 23.535160
14-Oct-2009 13:30:00	0.000000	  0.125000	  0.457760	 12.949220	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.167690	 -5.124660	  0.000000	  0.000000	  0.000000	  0.000000	303.750000	  0.878910	  0.113830	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 77.695310	 77.343750	215.156250	  0.000000	330.468750	  4.003910	  9.082030	  7.714840	  4.394530	 12.402340	 13.964840	 24.902340	  0.000000	 23.632810
14-Oct-2009 14:00:00	0.000000	  0.125000	  0.457760	 12.949220	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.168460	 -5.125730	  0.000000	  0.000000	  0.000000	  0.000000	212.343750	  1.171880	  0.066090	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 76.289060	267.187500	 92.812500	  0.000000	265.781250	  6.054690	 12.011720	 10.253910	  5.078130	 15.136720	 16.308590	 20.507810	  0.000000	 23.535160
14-Oct-2009 14:30:00	0.000000	  0.125000	  0.457760	 12.963870	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.166930	 -5.123440	  0.000000	  0.000000	  0.000000	  0.000000	 60.468750	  1.230470	  0.080780	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 75.585940	307.968750	212.343750	  0.000000	 60.468750	  5.468750	 11.718750	  9.960940	  4.882810	 14.843750	 16.113280	 24.902340	  0.000000	 24.121090
14-Oct-2009 15:00:00	0.000000	  0.125000	  0.457760	 12.963870	  1.000000	  0.078130	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.167390	 -5.124820	  0.000000	  0.000000	  0.000000	  0.000000	160.312500	  1.054690	  0.099140	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 78.046880	279.843750	220.781250	  0.000000	130.781250	  5.078130	 10.644530	  9.179690	  4.980470	 13.476560	 14.746090	 24.902340	  0.000000	 23.828130
14-Oct-2009 15:30:00	0.011720	  0.156250	  0.457760	 12.919920	  1.000000	  4.843750	  1.875000	  8.750000	  2.812500	  4.921880	  5.000000	 50.232090	 -5.272520	  1.464840	  0.087890	  0.005860	  0.000100	210.937500	  2.636720	  0.011020	  0.025780	  0.056250	  0.007810	  0.010940	  0.008590	125.000000	  0.007810	  0.011720	 76.992190	191.250000	251.718750	 14.765630	187.031250	  9.765630	 17.480470	 16.210940	  9.667970	 19.140630	 19.628910	 24.902340	 19.335940	 24.609380
14-Oct-2009 16:00:00	0.011720	  0.156250	  0.457760	 12.919920	  1.000000	  2.500000	  1.406250	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.429530	  0.390630	  0.019530	  0.001950	  0.000000	299.531250	  2.343750	  0.040390	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 23.437500	  0.000000	  0.007030	 72.421880	108.281250	 54.843750	  0.000000	258.750000	 10.449220	 16.699220	 15.332030	  7.812500	 18.457030	 19.238280	 24.902340	  0.000000	 24.511720
14-Oct-2009 16:30:00	0.000000	  0.234380	  0.457760	 12.890630	  1.000000	  0.078130	  0.078130	  0.000000	  0.000000	  0.000000	  0.000000	 50.190580	 -5.429080	  0.000000	  0.000000	  0.000000	  0.000000	279.843750	  1.113280	  0.135860	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000780	 68.554690	  7.031250	271.406250	  0.000000	293.906250	  5.273440	 10.839840	  9.375000	  5.175780	 13.671880	 14.941410	 20.117190	  0.000000	 23.046880
14-Oct-2009 17:00:00	0.000000	  0.234380	  0.457760	 12.890630	  1.000000	  0.156250	  0.078130	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.429530	  0.000000	  0.000000	  0.000000	  0.000000	320.625000	  1.054690	  0.137700	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.001560	 71.718750	324.843750	300.937500	  0.000000	296.718750	  4.492190	  8.984380	  7.910160	  4.687500	 11.035160	 12.011720	  9.765630	  0.000000	 21.777340
14-Oct-2009 17:30:00	0.000000	  0.281250	  0.549320	 12.875980	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	  8.437500	  0.820310	  0.082620	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 79.453130	261.562500	 39.375000	  0.000000	 23.906250	  5.175780	 10.644530	  9.179690	  4.882810	 13.574220	 14.843750	 24.902340	  0.000000	 23.632810
14-Oct-2009 18:00:00	0.000000	  0.281250	  0.549320	 12.875980	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	257.343750	  1.171880	  0.130350	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 73.476560	 75.937500	244.687500	  0.000000	132.187500	  4.882810	  9.863280	  8.496090	  4.687500	 12.695310	 14.062500	 23.242190	  0.000000	 23.046880
14-Oct-2009 18:30:00	0.000000	  0.296880	  0.549320	 12.861330	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.429840	  0.000000	  0.000000	  0.000000	  0.000000	 78.750000	  1.171880	  0.113830	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 79.453130	 53.437500	115.312500	  0.000000	 74.531250	  5.078130	 10.253910	  8.984380	  4.882810	 12.890630	 14.062500	 24.902340	  0.000000	 23.437500
14-Oct-2009 19:00:00	0.000000	  0.296880	  0.549320	 12.861330	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190280	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	316.406250	  1.054690	  0.145040	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 79.101560	 33.750000	264.375000	  0.000000	324.843750	  4.980470	  9.570310	  8.300780	  4.980470	 12.988280	 14.648440	 24.902340	  0.000000	 24.218750
14-Oct-2009 19:30:00	0.000000	  0.296880	  0.549320	 12.846680	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	323.437500	  1.054690	  0.148710	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 76.289060	257.343750	261.562500	  0.000000	 35.156250	  4.589840	  9.570310	  8.203130	  4.492190	 12.597660	 13.964840	 24.414060	  0.000000	 23.339840
14-Oct-2009 20:00:00	0.000000	  0.296880	  0.549320	 12.846680	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	267.187500	  1.289060	  0.042230	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 73.828130	203.906250	188.437500	  0.000000	296.718750	  7.128910	 13.671880	 11.523440	  5.078130	 16.992190	 18.066410	 24.902340	  0.000000	 24.414060
14-Oct-2009 20:30:00	0.000000	  0.296880	  0.549320	 12.846680	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190120	 -5.429990	  0.000000	  0.000000	  0.000000	  0.000000	 71.718750	  1.992190	  0.066090	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 76.992190	292.500000	104.062500	  0.000000	 22.500000	  6.835940	 13.085940	 11.328130	  5.761720	 16.210940	 17.382810	 24.902340	  0.000000	 24.218750
14-Oct-2009 21:00:00	0.000000	  0.296880	  0.549320	 12.846680	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	281.250000	  1.523440	  0.023870	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 78.750000	108.281250	270.000000	  0.000000	123.750000	  6.445310	 13.281250	 11.523440	  5.664060	 15.820310	 16.699220	 20.117190	  0.000000	 24.023440
14-Oct-2009 21:30:00	0.000000	  0.296880	  0.549320	 12.832030	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	151.875000	  0.878910	  0.126680	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 74.882810	340.312500	239.062500	  0.000000	139.218750	  4.882810	 10.546880	  8.984380	  4.882810	 13.574220	 14.843750	 24.902340	  0.000000	 23.535160
14-Oct-2009 22:00:00	0.000000	  0.296880	  0.549320	 12.832030	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190280	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	 45.000000	  1.699220	  0.067930	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 75.585940	 54.843750	194.062500	  0.000000	 53.437500	  5.664060	 12.207030	 10.253910	  4.980470	 15.527340	 16.796880	 24.902340	  0.000000	 24.414060
14-Oct-2009 22:30:00	0.000000	  0.296880	  0.549320	 12.773440	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	127.968750	  1.289060	  0.060590	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 73.125000	284.062500	277.031250	  0.000000	116.718750	  5.761720	 11.718750	 10.058590	  4.980470	 15.039060	 16.406250	 24.902340	  0.000000	 24.707030
14-Oct-2009 23:00:00	0.000000	  0.296880	  0.549320	 12.773440	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.430150	  0.000000	  0.000000	  0.000000	  0.000000	 91.406250	  1.699220	  0.091800	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 78.398440	157.500000	 59.062500	  0.000000	 87.187500	  6.542970	 13.281250	 11.425780	  5.761720	 16.113280	 17.187500	 23.242190	  0.000000	 23.828130
14-Oct-2009 23:30:00	0.000000	  0.296880	  0.549320	 12.817380	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190280	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	300.937500	  1.699220	  0.066090	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 72.070310	 63.281250	215.156250	  0.000000	315.000000	  6.445310	 12.988280	 11.132810	  5.566410	 16.113280	 17.285160	 24.902340	  0.000000	 24.511720
15-Oct-2009 00:00:00	0.000000	  0.296880	  0.549320	 12.817380	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190280	 -5.429380	  0.000000	  0.000000	  0.000000	  0.000000	253.125000	  1.523440	  0.134020	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 74.179690	 73.125000	254.531250	  0.000000	271.406250	  5.761720	 12.011720	  9.667970	  4.003910	 16.015630	 17.382810	 24.902340	  0.000000	 24.316410
15-Oct-2009 00:30:00	0.000000	  0.296880	  0.549320	 12.817380	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190280	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	 32.343750	  2.109380	  0.141370	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 72.773440	174.375000	 12.656250	  0.000000	 28.125000	  5.468750	  9.277340	  8.300780	  4.980470	 11.718750	 13.183590	 24.902340	  0.000000	 23.730470
15-Oct-2009 01:00:00	0.000000	  0.296880	  0.549320	 12.817380	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190120	 -5.429690	  0.000000	  0.000000	  0.000000	  0.000000	 64.687500	  1.289060	  0.433280	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 78.398440	320.625000	144.843750	  0.000000	161.718750	  3.906250	  8.007810	  7.031250	  4.296880	 10.058590	 11.132810	 13.867190	  0.000000	 20.117190
15-Oct-2009 01:30:00	0.000000	  0.296880	  0.549320	 12.802730	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190430	 -5.429840	  0.000000	  0.000000	  0.000000	  0.000000	 71.718750	  1.757810	  0.137700	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 69.609380	351.562500	292.500000	  0.000000	 85.781250	  3.808590	  7.128910	  6.542970	  4.492190	  8.886720	 10.253910	  6.933590	  0.000000	 21.093750
15-Oct-2009 02:00:00	0.000000	  0.296880	  0.549320	 12.802730	  1.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 50.190890	 -5.431670	  0.000000	  0.000000	  0.000000	  0.000000	336.093750	  0.878910	  0.148710	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	 74.531250	 28.125000	322.031250	  0.000000	343.125000	  2.929690	  7.714840	  6.347660	  3.613280	 11.230470	 12.890630	 24.902340	  0.000000	 23.144530
15-Oct-2009 02:30:00	0.000000	  0.296880	  0.640870	 12.788090	  1.000000	  0.312500	  0.000000	  0.468750	  0.312500	  0.390630	  0.390630	 50.227200	 -5.475160	  0.000000	  0.000000	  0.000000	  0.000000	 22.500000	  1.875000	  0.154220	  0.004690	  0.005860	  0.001560	  0.000780	  0.002340	  0.000000	  0.001950	  0.005470	 28.828130	111.093750	108.281250	  7.968750	 19.687500	  3.613280	  6.445310	  6.054690	  4.492190	  7.128910	  7.421880	  7.812500	 10.781250	  9.863280
15-Oct-2009 03:00:00	0.000000	  0.296880	  0.640870	 12.788090	  1.000000	  0.703130	  0.078130	  1.093750	  0.546880	  0.703130	  0.468750	 50.261690	 -5.549470	  0.000000	  0.000000	  0.000980	  0.000000	  0.000000	  3.046880	  0.086290	  0.010160	  0.015230	  0.005470	  0.007030	  0.007030	  1.562500	  0.001950	  0.009380	 32.343750	 98.437500	 22.500000	  7.968750	358.593750	  4.589840	  7.324220	  7.031250	  5.468750	  7.812500	  8.105470	  9.179690	  7.968750	  9.765630
15-Oct-2009 03:30:00	0.000000	  0.296880	  0.640870	 12.758790	  1.000000	  0.937500	  0.078130	  1.562500	  0.625000	  0.859380	  1.562500	 50.292820	 -5.630190	  0.097660	  0.009770	  0.000980	  0.000000	  1.406250	  2.929690	  0.099140	  0.016410	  0.016410	  0.007030	  0.008590	  0.008590	  1.562500	  0.003910	  0.011720	 40.429690	285.468750	248.906250	  7.734380	352.968750	  4.687500	  7.324220	  7.031250	  5.566410	  7.812500	  8.007810	  8.691410	  7.968750	 10.449220
15-Oct-2009 04:00:00	0.000000	  0.296880	  0.640870	 12.758790	  1.000000	  0.937500	  0.078130	  1.875000	  0.625000	  0.937500	  1.875000	 50.311430	 -5.674440	  0.097660	  0.009770	  0.000980	  0.000000	  8.437500	  3.281250	  0.075270	  0.018750	  0.018750	  0.007030	  0.009380	  0.007810	  1.562500	  0.003910	  0.011720	 44.296880	127.968750	127.968750	  8.085940	 22.500000	  4.492190	  7.519530	  7.226560	  5.664060	  8.007810	  8.203130	  8.691410	  8.437500	 10.058590
15-Oct-2009 04:30:00	0.000000	  0.296880	  0.640870	 12.773440	  1.000000	  0.781250	  0.078130	  1.093750	  0.546880	  0.781250	  0.937500	 50.304570	 -5.686490	  0.000000	  0.000000	  0.000980	  0.000000	240.468750	  2.343750	  0.088120	  0.009380	  0.014060	  0.004690	  0.006250	  0.005470	  1.562500	  0.001950	  0.007810	 48.164060	300.937500	277.031250	  8.789060	260.156250	  5.078130	  8.496090	  8.007810	  5.957030	  9.082030	  9.375000	 11.132810	  9.609380	 11.816410
15-Oct-2009 05:00:00	0.000000	  0.296880	  0.640870	 12.773440	  1.000000	  0.781250	  0.078130	  1.093750	  0.546880	  0.781250	  0.781250	 50.295560	 -5.702970	  0.000000	  0.000000	  0.000980	  0.000000	239.062500	  3.164060	  0.077110	  0.008590	  0.011720	  0.003910	  0.005470	  0.005470	  1.562500	  0.001950	  0.007810	 50.625000	119.531250	261.562500	  9.257810	225.000000	  5.078130	  8.203130	  7.714840	  5.664060	  8.789060	  8.984380	  9.570310	  9.726560	 11.425780
15-Oct-2009 05:30:00	0.000000	  0.296880	  0.640870	 12.729490	  1.000000	  0.781250	  0.078130	  1.250000	  0.546880	  0.781250	  0.312500	 50.301060	 -5.681300	  0.000000	  0.000000	  0.000980	  0.000000	261.562500	  2.988280	  0.053240	  0.007810	  0.011720	  0.003910	  0.004690	  0.004690	  1.562500	  0.001950	  0.007030	 46.054690	 36.562500	293.906250	 10.078130	265.781250	  5.273440	  9.082030	  8.398440	  5.468750	  9.863280	 10.058590	 11.230470	 10.429690	 12.890630
15-Oct-2009 06:00:00	0.000000	  0.296880	  0.640870	 12.729490	  1.000000	  0.937500	  0.156250	  1.250000	  0.625000	  0.937500	  1.093750	 50.304570	 -5.673830	  0.097660	  0.009770	  0.000980	  0.000000	268.593750	  3.398440	  0.071600	  0.007030	  0.012890	  0.004690	  0.005470	  0.006250	  1.562500	  0.001950	  0.007810	 35.507810	344.531250	285.468750	 10.664060	267.187500	  5.859380	  9.179690	  8.691410	  5.957030	  9.863280	 10.156250	 10.253910	 10.078130	 12.792970
15-Oct-2009 06:30:00	0.000000	  0.296880	  0.640870	 12.714840	  1.000000	  0.859380	  0.234380	  1.562500	  0.546880	  0.859380	  0.468750	 50.304720	 -5.672910	  0.000000	  0.009770	  0.000980	  0.000000	323.437500	  2.812500	  0.080780	  0.010940	  0.012890	  0.004690	  0.005470	  0.004690	  1.562500	  0.001950	  0.007810	 46.406250	326.250000	343.125000	  9.492190	327.656250	  5.664060	  8.984380	  8.496090	  6.445310	  9.667970	  9.960940	  9.570310	 10.429690	 13.964840
15-Oct-2009 07:00:00	0.000000	  0.296880	  0.640870	 12.714840	  1.000000	  0.937500	  0.234380	  1.562500	  0.625000	  0.937500	  0.859380	 50.305330	 -5.673220	  0.097660	  0.009770	  0.000980	  0.000000	267.187500	  3.457030	  0.073440	  0.007810	  0.010550	  0.004690	  0.006250	  0.005470	  1.562500	  0.001950	  0.007810	 36.914060	216.562500	284.062500	 11.015630	274.218750	  6.054690	  9.472660	  9.082030	  6.835940	 10.058590	 10.253910	 10.742190	 10.429690	 13.964840
15-Oct-2009 07:30:00	0.035160	  0.140630	  0.640870	 12.861330	  1.000000	  0.937500	  0.312500	  1.406250	  0.625000	  0.937500	  0.390630	 50.302430	 -5.674740	  0.097660	  0.009770	  0.000980	  0.000000	264.375000	  2.753910	  0.067930	  0.009380	  0.017580	  0.004690	  0.005470	  0.005470	  1.562500	  0.001950	  0.007810	 41.835940	 15.468750	285.468750	  9.960940	258.750000	  5.761720	  9.472660	  8.984380	  6.445310	 10.156250	 10.449220	 10.058590	 10.312500	 14.062500
15-Oct-2009 08:00:00	0.035160	  0.140630	  0.640870	 12.861330	  1.000000	  0.859380	  0.156250	  1.406250	  0.625000	  0.859380	  0.234380	 50.308380	 -5.673830	  0.097660	  0.009770	  0.000980	  0.000000	243.281250	  1.816410	  0.095470	  0.009380	  0.014060	  0.004690	  0.006250	  0.006250	  1.562500	  0.001950	  0.008590	 49.218750	239.062500	274.218750	  9.609380	223.593750	  5.273440	  8.691410	  8.203130	  6.054690	  9.472660	  9.765630	  9.375000	  9.726560	 13.378910
15-Oct-2009 08:30:00	0.328130	  0.015630	  0.640870	 13.212890	  1.000000	  0.859380	  0.156250	  1.250000	  0.625000	  0.859380	  0.625000	 50.307620	 -5.676420	  0.000000	  0.009770	  0.000980	  0.000000	240.468750	  2.109380	  0.093630	  0.009380	  0.017580	  0.004690	  0.006250	  0.004690	  1.562500	  0.001950	  0.008590	 52.031250	222.187500	258.750000	  9.609380	251.718750	  4.882810	  8.691410	  8.203130	  5.859380	  9.472660	  9.765630	 11.230470	 10.429690	 12.988280
15-Oct-2009 09:00:00	0.328130	  0.015630	  0.640870	 13.212890	  1.000000	  0.937500	  0.234380	  1.718750	  0.625000	  0.937500	  0.546880	 50.307620	 -5.676420	  0.097660	  0.009770	  0.000980	  0.000000	261.562500	  2.695310	  0.069770	  0.010940	  0.014060	  0.004690	  0.005470	  0.005470	  1.562500	  0.001950	  0.007810	 45.703130	 99.843750	277.031250	  9.843750	271.406250	  5.859380	  9.472660	  8.984380	  6.542970	 10.156250	 10.449220	 11.035160	 10.781250	 13.769530
15-Oct-2009 09:30:00	0.445310	  0.015630	  0.640870	 13.374020	  1.000000	  0.859380	  0.312500	  1.093750	  0.546880	  0.859380	  0.234380	 50.312040	 -5.666350	  0.000000	  0.009770	  0.000980	  0.000000	272.812500	  2.695310	  0.088120	  0.004690	  0.012890	  0.004690	  0.005470	  0.004690	  1.562500	  0.001950	  0.008590	 36.562500	261.562500	281.250000	 12.656250	272.812500	  5.175780	  8.886720	  8.007810	  4.296880	  9.960940	 10.351560	 10.742190	 10.664060	 14.062500
15-Oct-2009 10:00:00	0.445310	  0.015630	  0.640870	 13.374020	  1.000000	  1.015630	  0.234380	  1.718750	  0.625000	  1.015630	  0.390630	 50.311890	 -5.666500	  0.097660	  0.009770	  0.000980	  0.000000	270.000000	  2.578130	  0.073440	  0.009380	  0.014060	  0.004690	  0.006250	  0.005470	  1.562500	  0.001950	  0.009380	 37.617190	227.812500	281.250000	 10.546880	278.437500	  5.761720	  9.082030	  8.300780	  4.589840	  9.960940	 10.253910	 10.644530	 10.312500	 13.671880
15-Oct-2009 10:30:00	0.773440	  0.015630	  0.732420	 13.447270	  1.000000	  0.781250	  0.078130	  1.406250	  0.546880	  0.781250	  0.234380	 50.311890	 -5.666200	  0.000000	  0.000000	  0.000980	  0.000000	272.812500	  2.519530	  0.111990	  0.007030	  0.015230	  0.004690	  0.005470	  0.005470	  1.562500	  0.001950	  0.008590	 40.078130	257.343750	286.875000	 10.898440	278.437500	  4.882810	  8.398440	  7.714840	  4.394530	  9.375000	  9.667970	 10.644530	  9.843750	 12.890630
15-Oct-2009 11:00:00	0.773440	  0.015630	  0.732420	 13.447270	  1.000000	  1.093750	  0.234380	  1.562500	  0.703130	  1.093750	  0.546880	 50.311890	 -5.666050	  0.097660	  0.009770	  0.000980	  0.000000	277.031250	  2.636720	  0.064260	  0.009380	  0.016410	  0.005470	  0.007030	  0.007030	  3.125000	  0.003910	  0.009380	 30.937500	323.437500	286.875000	 10.664060	286.875000	  5.859380	  9.179690	  8.593750	  5.371090	  9.863280	 10.058590	 11.132810	  9.843750	 13.085940
15-Oct-2009 11:30:00	0.503910	  0.015630	  0.732420	 13.315430	  1.000000	  0.859380	  0.234380	  1.250000	  0.625000	  0.859380	  0.468750	 50.311890	 -5.665440	  0.097660	  0.009770	  0.000980	  0.000000	277.031250	  2.812500	  0.069770	  0.007810	  0.010550	  0.004690	  0.005470	  0.005470	  1.562500	  0.001950	  0.007810	 41.132810	317.812500	289.687500	 10.546880	282.656250	  5.566410	  9.179690	  8.496090	  4.980470	  9.960940	 10.253910	 10.937500	 10.429690	 13.574220
15-Oct-2009 12:00:00	0.503910	  0.015630	  0.732420	 13.315430	  1.000000	  0.859380	  0.156250	  1.406250	  0.625000	  0.859380	  0.312500	 50.311890	 -5.665280	  0.097660	  0.009770	  0.000980	  0.000000	274.218750	  2.167970	  0.084450	  0.007810	  0.014060	  0.004690	  0.006250	  0.005470	  1.562500	  0.001950	  0.008590	 48.164060	185.625000	298.125000	 10.429690	289.687500	  5.273440	  8.789060	  8.105470	  5.175780	  9.667970	  9.960940	 12.792970	  9.843750	 13.378910
15-Oct-2009 12:30:00	0.468750	  0.015630	  0.732420	 13.344730	  1.000000	  0.937500	  0.234380	  1.562500	  0.625000	  0.937500	  0.234380	 50.311890	 -5.665280	  0.097660	  0.009770	  0.000980	  0.000000	289.687500	  2.285160	  0.067930	  0.007030	  0.014060	  0.004690	  0.006250	  0.005470	  1.562500	  0.001950	  0.008590	 43.242190	101.250000	307.968750	 11.718750	302.343750	  5.664060	  9.375000	  8.593750	  4.882810	 10.351560	 10.644530	 12.207030	 10.664060	 13.476560
